"customerID","gender","SeniorCitizen","Partner","Dependents","tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","Churn"
"0613-WUXUM","Female",0,"Yes","Yes",70,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",19.2,1401.4,"No"
"7568-PODML","Male",0,"No","No",1,"No","No phone service","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Mailed check",45.300000000000004,45.300000000000004,"Yes"
"5349-IECLD","Male",0,"No","No",2,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","No","Electronic check",94.95,178.1,"Yes"
"1397-XKKWR","Male",0,"No","No",7,"No","No phone service","DSL","Yes","No","Yes","No","No","No","One year","No","Mailed check",35.300000000000004,264.8,"No"
"3945-GFWQL","Female",0,"No","Yes",12,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",44.550000000000004,480.6,"Yes"
"8097-OMULG","Male",0,"Yes","Yes",59,"Yes","No","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",76.75,4541.900000000001,"No"
"6013-BHCAW","Male",0,"Yes","Yes",61,"Yes","Yes","DSL","No","No","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",81.0,4976.150000000001,"No"
"0401-WDBXM","Male",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",105.55,7542.25,"No"
"3387-PLKUI","Female",0,"Yes","Yes",13,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",18.8,251.25,"No"
"6096-EGVTU","Female",0,"Yes","Yes",64,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",24.900000000000002,1595.5,"No"
"8085-MSNLK","Female",0,"Yes","No",62,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Mailed check",113.95,6891.400000000001,"No"
"9691-HKOVS","Female",0,"Yes","No",55,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",90.15,4916.95,"No"
"9881-VCZEP","Female",0,"Yes","No",25,"Yes","Yes","DSL","No","Yes","No","No","No","No","Month-to-month","No","Electronic check",54.1,1373.0,"No"
"9526-BIHHD","Male",0,"No","No",1,"No","No phone service","DSL","Yes","No","No","No","No","No","Month-to-month","No","Mailed check",29.7,29.7,"Yes"
"8757-TFHHJ","Male",0,"No","No",1,"Yes","No","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",49.800000000000004,49.800000000000004,"No"
"4523-WXCEF","Female",0,"Yes","No",59,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","No","Electronic check",101.10000000000001,6039.900000000001,"Yes"
"1468-DEFNC","Male",1,"Yes","Yes",64,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",24.400000000000002,1548.65,"No"
"5119-KEPFY","Male",0,"Yes","No",36,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",95.0,3440.25,"No"
"8364-TRMMK","Female",0,"No","No",3,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Mailed check",50.65,151.3,"Yes"
"0916-KNFAJ","Male",0,"Yes","No",61,"Yes","Yes","DSL","Yes","No","Yes","No","No","Yes","Two year","Yes","Mailed check",69.9,4226.7,"No"
"8319-QBEHW","Male",0,"No","Yes",26,"No","No phone service","DSL","No","Yes","No","No","Yes","No","One year","Yes","Bank transfer (automatic)",39.95,1023.75,"No"
"3063-QFSZL","Female",0,"No","No",1,"Yes","No","DSL","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",55.4,55.4,"Yes"
"8775-LHDJH","Female",1,"Yes","No",1,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","No","Month-to-month","Yes","Electronic check",90.60000000000001,90.60000000000001,"Yes"
"3097-NQYSN","Male",1,"Yes","No",2,"Yes","Yes","Fiber optic","No","No","No","No","Yes","No","Month-to-month","Yes","Mailed check",86.85000000000001,156.35,"Yes"
"4024-CSNBY","Female",0,"Yes","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","No","No","Two year","Yes","Bank transfer (automatic)",94.25,6849.75,"No"
"7110-BDTWG","Female",0,"Yes","No",71,"No","No phone service","DSL","No","No","Yes","Yes","No","Yes","Two year","Yes","Electronic check",47.050000000000004,3263.6,"No"
"7493-GVFIO","Male",0,"No","No",57,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Credit card (automatic)",20.55,1252.8500000000001,"No"
"0690-SRQID","Male",0,"No","No",4,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Mailed check",19.650000000000002,67.55,"No"
"9114-DPSIA","Male",0,"Yes","Yes",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",81.0,5750.0,"No"
"4700-UBQMV","Male",0,"Yes","Yes",21,"Yes","Yes","DSL","Yes","No","No","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",75.9,1549.75,"No"
"7711-GQBZC","Female",0,"Yes","Yes",71,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",24.7,1810.55,"No"
"3565-UNOCC","Female",1,"Yes","No",29,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",99.05,2952.85,"Yes"
"4627-MIHJH","Female",1,"No","No",69,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",110.25,7467.55,"No"
"9795-NREXC","Female",0,"Yes","No",64,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",85.0,5484.400000000001,"No"
"8573-CGOCC","Male",0,"No","No",16,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",19.75,294.90000000000003,"No"
"7356-AYNJP","Female",0,"No","No",4,"Yes","Yes","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Electronic check",23.900000000000002,97.5,"No"
"6286-SUUWT","Male",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.95,19.95,"No"
"4819-HJPIW","Male",0,"No","No",18,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",25.150000000000002,476.8,"No"
"8654-DHAOW","Female",0,"No","No",2,"Yes","Yes","DSL","No","Yes","No","No","No","No","Month-to-month","No","Mailed check",54.15,101.65,"No"
"5438-QMDDL","Female",0,"Yes","No",19,"Yes","No","DSL","No","Yes","No","No","No","Yes","Month-to-month","Yes","Mailed check",59.800000000000004,1130.8500000000001,"No"
"5553-AOINX","Female",1,"Yes","Yes",66,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","One year","Yes","Electronic check",104.9,6891.45,"No"
"4226-KKDON","Male",0,"No","No",8,"Yes","No","DSL","No","Yes","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",66.65,520.95,"No"
"7445-WMRBW","Female",0,"No","No",48,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","No","One year","Yes","Bank transfer (automatic)",73.85000000000001,3581.4,"No"
"3308-DGHKL","Male",0,"No","No",69,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",19.3,1447.9,"No"
"9924-JPRMC","Male",0,"No","No",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",118.2,8547.15,"No"
"0080-EMYVY","Female",0,"No","No",14,"Yes","No","DSL","No","Yes","No","No","No","No","One year","No","Credit card (automatic)",51.45,727.85,"No"
"6218-KNUBD","Male",0,"No","No",6,"Yes","No","DSL","No","Yes","No","No","Yes","No","Month-to-month","No","Electronic check",59.45,357.6,"No"
"7337-CINUD","Female",0,"Yes","Yes",8,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","No","Bank transfer (automatic)",19.5,159.35,"No"
"7609-NRNCA","Female",0,"No","No",17,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","No","Mailed check",19.55,280.85,"No"
"7153-CHRBV","Female",0,"Yes","Yes",57,"Yes","No","DSL","Yes","No","Yes","Yes","No","No","One year","Yes","Mailed check",59.300000000000004,3274.35,"No"
"0871-URUWO","Male",0,"Yes","No",13,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",102.25,1359.0,"Yes"
"9190-MFJLN","Male",1,"No","No",19,"Yes","No","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",95.9,1777.9,"Yes"
"3317-VLGQT","Female",0,"Yes","No",14,"Yes","No","Fiber optic","No","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",78.10000000000001,1122.4,"No"
"4132-POCZS","Male",0,"Yes","No",52,"No","No phone service","DSL","Yes","No","No","No","No","Yes","Month-to-month","Yes","Electronic check",39.9,2020.9,"No"
"5614-DNZCE","Female",0,"No","No",58,"Yes","No","DSL","Yes","Yes","Yes","Yes","No","No","Two year","Yes","Credit card (automatic)",64.9,3795.4500000000003,"No"
"3896-RCYYE","Female",0,"No","No",67,"No","No phone service","DSL","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",53.4,3579.15,"No"
"9638-JIQYA","Male",0,"No","No",2,"No","No phone service","DSL","No","No","No","No","No","No","Month-to-month","Yes","Credit card (automatic)",24.900000000000002,49.7,"No"
"3258-SANFR","Male",1,"No","No",6,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Credit card (automatic)",44.7,276.5,"No"
"3726-TBHQT","Male",0,"Yes","Yes",71,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",114.0,8175.900000000001,"No"
"4833-QTJNO","Male",1,"Yes","No",67,"Yes","Yes","Fiber optic","Yes","Yes","No","No","No","No","Month-to-month","No","Bank transfer (automatic)",83.85000000000001,5588.8,"No"
"0178-CIIKR","Female",0,"No","No",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.95,58.0,"No"
"3982-XWFZQ","Female",0,"Yes","No",42,"Yes","Yes","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",50.25,2203.65,"Yes"
"5774-QPLTF","Male",0,"Yes","Yes",50,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","One year","Yes","Mailed check",20.35,938.95,"No"
"2322-VCZHZ","Male",1,"Yes","No",23,"Yes","No","Fiber optic","Yes","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",90.0,2024.1000000000001,"No"
"5010-IPEAQ","Female",0,"Yes","Yes",67,"No","No phone service","DSL","Yes","Yes","Yes","Yes","Yes","No","Two year","No","Credit card (automatic)",54.2,3623.9500000000003,"No"
"6383-ZTSIW","Female",1,"Yes","No",39,"Yes","No","Fiber optic","Yes","Yes","No","No","Yes","Yes","One year","No","Mailed check",99.10000000000001,3877.9500000000003,"No"
"8990-YOZLV","Female",0,"No","No",69,"Yes","Yes","DSL","Yes","Yes","No","Yes","No","No","Two year","Yes","Mailed check",66.9,4577.900000000001,"No"
"3069-SSVSN","Female",0,"No","No",1,"No","No phone service","DSL","No","No","No","No","No","No","One year","No","Mailed check",25.85,25.85,"No"
"3627-FCRDW","Female",0,"No","No",9,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","No","Electronic check",71.0,672.5500000000001,"Yes"
"7562-GSUHK","Female",0,"No","No",16,"Yes","No","Fiber optic","No","Yes","Yes","No","No","Yes","Month-to-month","Yes","Credit card (automatic)",93.2,1573.7,"Yes"
"6685-XSHHU","Male",0,"Yes","Yes",60,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Bank transfer (automatic)",20.95,1270.55,"No"
"8901-UPRHR","Female",0,"Yes","Yes",72,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",109.2,7711.45,"No"
"4903-UYAVB","Male",0,"Yes","No",5,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.35,126.05,"Yes"
"0118-JPNOY","Female",1,"No","No",26,"Yes","No","Fiber optic","Yes","No","No","No","Yes","No","Month-to-month","Yes","Credit card (automatic)",85.8,2193.65,"No"
"6776-TLWOI","Male",0,"No","No",3,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Mailed check",19.85,64.55,"Yes"
"3845-FXCYS","Male",0,"No","No",2,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","Yes","Electronic check",19.650000000000002,31.2,"No"
"0725-CXOTM","Female",0,"No","No",36,"Yes","Yes","DSL","Yes","No","Yes","Yes","Yes","Yes","One year","Yes","Credit card (automatic)",89.65,3348.1,"No"
"3427-GGZZI","Female",0,"Yes","No",19,"Yes","Yes","Fiber optic","No","Yes","No","No","No","Yes","Month-to-month","Yes","Electronic check",89.10000000000001,1620.8,"No"
"7779-ORAEL","Male",1,"Yes","No",45,"Yes","Yes","DSL","Yes","No","Yes","Yes","No","Yes","Two year","No","Credit card (automatic)",75.15,3480.35,"No"
"0644-OQMDK","Male",1,"No","No",4,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",70.65,293.85,"No"
"4077-CROMM","Female",0,"Yes","Yes",31,"Yes","Yes","Fiber optic","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",104.2,3243.4500000000003,"Yes"
"2220-IAHLS","Female",0,"No","No",1,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Month-to-month","No","Credit card (automatic)",19.400000000000002,19.400000000000002,"No"
"2378-HTWFW","Male",1,"No","No",35,"Yes","Yes","Fiber optic","Yes","No","No","No","No","Yes","Month-to-month","No","Credit card (automatic)",91.0,3180.5,"No"
"8650-RHRKE","Male",0,"No","No",4,"No","No phone service","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Electronic check",29.650000000000002,118.5,"Yes"
"0475-RIJEP","Male",0,"No","No",43,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Electronic check",77.85000000000001,3365.85,"Yes"
"1260-TTRXI","Male",0,"No","No",4,"Yes","No","DSL","No","No","No","No","No","Yes","Month-to-month","No","Electronic check",54.300000000000004,195.3,"Yes"
"3719-TDVQB","Female",1,"Yes","No",54,"Yes","No","No","No internet service","No internet service","No internet service","No internet service","No internet service","No internet service","Two year","Yes","Mailed check",18.95,1031.1,"No"
"6328-ZPBGN","Female",1,"No","No",11,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",95.15,997.65,"Yes"
"4937-QPZPO","Male",0,"Yes","Yes",61,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",99.9,6241.35,"No"
"2925-VDZHY","Male",0,"Yes","Yes",72,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",88.7,6501.35,"No"
"6981-TDRFT","Male",0,"Yes","Yes",44,"No","No phone service","DSL","No","No","Yes","Yes","Yes","Yes","One year","Yes","Electronic check",54.300000000000004,2317.1,"No"
"3413-CSSTH","Male",0,"No","No",41,"Yes","Yes","DSL","No","No","Yes","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",55.7,2237.55,"No"
"8033-VCZGH","Male",0,"Yes","No",50,"Yes","Yes","Fiber optic","Yes","No","Yes","No","Yes","Yes","One year","Yes","Electronic check",103.95,5231.3,"No"
